LAKE_NAME,CITY,county,reportyear,numReports,numLakeGrade,distinctLakeGrade,maxGrade,numPhosReprots,maxPhos,avgPhos,numRecSuit,numDistRecSuit,maxRecSuit,numSecchi,numDistSecchi,avgSecchi
Regional Park Lake,Cottage Grove,Washington,2014,7,1,1,2,6,0.098,0.05150000000000001,6,3,4,6,0,2.513333333333333
Reitz Lake,Laketown Township,Carver,1985,15,1,1,1,14,0.89,0.19464285714285715,0,0,,5,0,0.9400000000000001
Reitz Lake,Laketown Township,Carver,1991,49,1,1,1,48,1.23,0.2850000000000001,0,0,,12,0,1.2333333333333334
Reitz Lake,Laketown Township,Carver,1993,38,1,1,1,37,1.9,0.414054054054054,0,0,,13,0,1.0692307692307692
Reitz Lake,Laketown Township,Carver,1999,16,1,1,2,15,0.15,0.05466666666666668,15,3,3,15,0,1.4266666666666665
Reitz Lake,Laketown Township,Carver,2000,14,1,1,2,13,0.14,0.07076923076923078,13,3,3,13,0,1.2384615384615385
Reitz Lake,Laketown Township,Carver,2001,8,1,1,1,7,0.13,0.09285714285714286,6,3,5,7,0,0.7142857142857142
Reitz Lake,Laketown Township,Carver,2002,14,1,1,2,13,0.308,0.1380769230769231,13,4,4,13,0,1.2307692307692308
Reitz Lake,Laketown Township,Carver,2003,15,1,1,2,14,0.382,0.15342857142857144,14,4,4,14,0,2.1392857142857142
Reitz Lake,Laketown Township,Carver,2004,30,1,1,2,29,1.13,0.27699999999999997,14,4,4,11,0,1.936363636363636
Reitz Lake,Laketown Township,Carver,2005,38,1,1,2,35,1.39,0.3455142857142858,1,1,1,15,0,2.246666666666667
Reitz Lake,Laketown Township,Carver,2006,15,1,1,2,13,0.346,0.1350769230769231,14,4,4,14,0,1.6857142857142853
Reitz Lake,Laketown Township,Carver,2007,15,1,1,3,14,0.144,0.05200000000000001,14,2,2,14,0,1.8071428571428574
Reitz Lake,Laketown Township,Carver,2008,13,1,1,2,12,0.149,0.05583333333333334,12,3,3,12,0,2.2
Reitz Lake,Laketown Township,Carver,2009,13,1,1,2,12,0.17,0.060416666666666674,12,2,3,12,0,1.825
Reitz Lake,Laketown Township,Carver,2010,13,1,1,3,11,0.26,0.0640909090909091,12,2,2,12,0,2.1750000000000003
Reitz Lake,Laketown Township,Carver,2011,12,1,1,2,11,0.113,0.07045454545454545,11,3,3,11,0,1.2545454545454544
Reitz Lake,Laketown Township,Carver,2012,15,1,1,1,14,0.175,0.10271428571428572,14,3,3,13,0,1.3000000000000003
Reitz Lake,Laketown Township,Carver,2013,13,1,1,2,12,0.238,0.09266666666666666,12,2,2,12,0,1.366666666666667
Reitz Lake,Laketown Township,Carver,2014,13,1,1,2,12,0.215,0.09466666666666666,12,4,4,12,0,1.491666666666667
Reshanau Lake,Lino Lakes,Anoka,1980,2,0,0,,2,0.12,0.08,0,0,,2,0,0.3
Reshanau Lake,Lino Lakes,Anoka,1999,7,0,0,,7,0.1,0.07714285714285715,7,2,4,7,0,0.6
Reshanau Lake,Lino Lakes,Anoka,2000,1,0,0,,1,0.06,0.06,1,1,1,1,0,1.0
Reshanau Lake,Lino Lakes,Anoka,2001,6,0,0,,6,0.13,0.08166666666666667,6,3,4,6,0,0.7416666666666667
Reshanau Lake,Lino Lakes,Anoka,2006,14,1,1,1,12,0.186,0.1055,12,3,3,13,0,0.6538461538461539
Reshanau Lake,Lino Lakes,Anoka,2007,10,1,1,1,9,0.181,0.09600000000000002,9,2,2,9,0,0.6222222222222222
Reshanau Lake,Lino Lakes,Anoka,2008,8,1,1,1,7,0.103,0.06599999999999999,7,2,3,7,0,0.45
Reshanau Lake,Lino Lakes,Anoka,2009,10,1,1,1,9,0.134,0.07811111111111109,9,3,4,9,0,0.4488888888888889
Reshanau Lake,Lino Lakes,Anoka,2010,12,1,1,1,11,0.292,0.08063636363636363,11,4,4,11,0,0.9436363636363635
Reshanau Lake,Lino Lakes,Anoka,2011,11,1,1,1,10,0.149,0.0872,10,4,4,10,0,0.603
Reshanau Lake,Lino Lakes,Anoka,2012,11,1,1,1,10,0.716,0.1687,10,3,4,10,0,0.39999999999999997
Reshanau Lake,Lino Lakes,Anoka,2013,8,1,1,1,7,0.229,0.11771428571428573,7,4,4,7,0,0.8
Reshanau Lake,Lino Lakes,Anoka,2014,2,0,0,,2,0.077,0.076,2,2,2,2,0,1.1
Rest Area Pond,West Lakeland Township,Washington,2006,14,1,1,1,13,0.377,0.15184615384615385,12,1,4,13,0,1.129230769230769
Rest Area Pond,West Lakeland Township,Washington,2007,11,1,1,1,10,0.248,0.17309999999999998,8,2,5,9,0,0.6588888888888887
Rest Area Pond,West Lakeland Township,Washington,2008,14,1,1,0,13,0.413,0.24753846153846157,0,0,,13,0,0.4346153846153846
Rest Area Pond,West Lakeland Township,Washington,2009,13,1,1,0,12,0.63,0.31825,0,0,,12,0,0.4275
Rest Area Pond,West Lakeland Township,Washington,2010,11,1,1,1,10,0.398,0.2016,0,0,,10,0,0.622
Rest Area Pond,West Lakeland Township,Washington,2011,10,1,1,2,9,0.105,0.07777777777777778,0,0,,9,0,1.0022222222222223
Rest Area Pond,West Lakeland Township,Washington,2012,15,1,1,1,14,0.565,0.24228571428571427,13,5,5,14,0,0.6876428571428573
Rest Area Pond,West Lakeland Township,Washington,2013,13,1,1,1,12,0.309,0.12608333333333333,12,3,4,12,0,0.8975
Rest Area Pond,West Lakeland Township,Washington,2014,15,1,1,2,14,0.209,0.0775,13,3,4,14,0,0.9797142857142859
Rice Elm Lake,Maple Grove,Hennepin,2007,11,1,1,0,10,0.327,0.20659999999999998,10,4,5,10,0,0.7
Rice Elm Lake,Maple Grove,Hennepin,2008,11,1,1,1,10,0.749,0.2949,10,3,4,10,0,1.2199999999999998
Rice Elm Lake,Maple Grove,Hennepin,2009,13,1,1,0,12,0.75,0.36300000000000004,12,3,4,12,0,1.175
Rice Elm Lake,Maple Grove,Hennepin,2010,15,1,1,1,14,0.48,0.19642857142857145,14,3,4,14,0,1.0214285714285714
Rice Elm Lake,Maple Grove,Hennepin,2011,13,1,1,1,12,0.311,0.14816666666666667,12,3,4,12,0,1.1833333333333333
Rice Lake,Benton Township,Carver,1980,2,0,0,,2,0.33,0.29500000000000004,0,0,,2,0,0.25
Rice Lake,Benton Township,Carver,1999,2,0,0,,2,0.17,0.15500000000000003,2,1,4,2,0,1.0
Riley Lake,Chanhassen,Carver,1980,3,1,1,2,2,0.06,0.045,0,0,,2,0,1.4
Riley Lake,Chanhassen,Carver,1981,11,1,1,2,10,0.56,0.17259999999999998,0,0,,5,0,2.3
Riley Lake,Chanhassen,Carver,1982,97,1,1,2,96,1.05,0.1293437499999999,0,0,,43,0,1.8837209302325577
Riley Lake,Chanhassen,Carver,1983,1,1,1,2,0,,,0,0,,0,0,
Riley Lake,Chanhassen,Carver,1984,1,1,1,2,0,,,0,0,,0,0,
Riley Lake,Chanhassen,Carver,1985,18,1,1,2,17,0.96,0.2582352941176471,0,0,,5,0,1.8399999999999999
Riley Lake,Chanhassen,Carver,1986,76,1,1,2,75,1.16,0.24406666666666663,0,0,,16,0,2.0375
Riley Lake,Chanhassen,Carver,1987,83,1,1,2,82,1.1,0.24646341463414648,0,0,,18,0,1.422222222222222
Riley Lake,Chanhassen,Carver,1990,52,0,0,,52,1.13,0.17144230769230764,0,0,,13,0,1.2846153846153845
Riley Lake,Chanhassen,Carver,1991,61,1,1,2,60,0.64,0.17724999999999996,0,0,,12,0,1.4000000000000001
Riley Lake,Chanhassen,Carver,1993,37,1,1,2,36,1.6,0.19055555555555553,0,0,,13,0,1.869230769230769
Riley Lake,Chanhassen,Carver,1997,37,1,1,2,36,0.78,0.14388888888888887,0,0,,13,0,1.7769230769230768
Riley Lake,Chanhassen,Carver,2000,33,1,1,2,32,1.04,0.16968750000000002,0,0,,13,0,2.223076923076923
Riley Lake,Chanhassen,Carver,2002,26,1,1,2,25,0.801,0.15008000000000002,0,0,,13,0,1.5230769230769232
Riley Lake,Chanhassen,Carver,2008,2,0,0,,2,0.036,0.035,2,2,3,2,0,1.25
Riley Lake,Chanhassen,Carver,2009,1,0,0,,1,0.118,0.118,1,1,2,1,0,1.7
Riley Lake,Chanhassen,Carver,2010,1,0,0,,1,0.077,0.077,1,1,1,1,0,2.1
Riley Lake,Chanhassen,Carver,2011,5,0,0,,1,0.078,0.078,5,3,3,4,0,1.835
Riley Lake,Chanhassen,Carver,2012,4,0,0,,0,,,4,2,3,3,0,1.3833333333333335
Riley Lake,Chanhassen,Carver,2013,4,0,0,,3,0.184,0.09866666666666668,3,2,3,2,0,1.1
Riley Lake,Eden Prairie,Carver,2003,15,1,1,2,14,0.115,0.061071428571428575,14,3,3,14,0,1.8571428571428572
Riley Lake,Eden Prairie,Carver,2004,16,1,1,2,15,0.141,0.04586666666666666,13,4,4,14,0,2.364285714285714
Riley Lake,Eden Prairie,Carver,2005,15,1,1,2,14,0.125,0.051642857142857164,13,4,4,14,0,2.0500000000000003
Riley Lake,Eden Prairie,Carver,2006,11,1,1,3,10,0.114,0.06040000000000001,10,3,3,10,0,2.29
Riley Lake,Eden Prairie,Carver,2007,16,1,1,3,15,0.062,0.031666666666666676,15,3,3,15,0,1.8066666666666669
Riley Lake,Eden Prairie,Carver,2008,13,1,1,2,12,0.066,0.035250000000000004,12,2,3,12,0,1.8416666666666668
Riley Lake,Eden Prairie,Carver,2009,15,1,1,2,14,0.124,0.047071428571428583,14,3,3,14,0,1.9357142857142855
Riley Lake,Eden Prairie,Carver,2010,14,1,1,2,13,0.067,0.03769230769230769,13,3,3,13,0,1.6692307692307689
Riley Lake,Eden Prairie,Carver,2011,12,1,1,2,11,0.112,0.05027272727272729,11,3,3,11,0,2.7636363636363637
Riley Lake,Eden Prairie,Carver,2012,15,1,1,2,14,0.238,0.06185714285714287,14,4,4,14,0,2.207142857142857
Riley Lake,Eden Prairie,Carver,2013,12,1,1,2,11,0.052,0.03472727272727273,11,2,3,11,0,1.4727272727272729
Riley Lake,Eden Prairie,Carver,2014,14,1,1,2,13,0.086,0.040461538461538465,13,4,4,13,0,1.9538461538461538
Rogers Lake,Mendota Heights,Dakota,2007,13,1,1,2,12,0.079,0.044333333333333336,12,3,4,12,0,1.225
Rogers Lake,Mendota Heights,Dakota,2008,10,1,1,3,9,0.05,0.028666666666666667,9,4,4,9,0,1.4111111111111108
Rogers Lake,Mendota Heights,Dakota,2009,12,1,1,3,11,0.078,0.041090909090909095,11,2,2,11,0,1.3818181818181818
Rogers Lake,Mendota Heights,Dakota,2010,12,1,1,3,11,0.083,0.042545454545454546,10,2,2,11,0,1.4818181818181815
Rogers Lake,Mendota Heights,Dakota,2011,10,1,1,3,9,0.076,0.04600000000000001,9,3,3,9,0,1.5111111111111113
Rogers Lake,Mendota Heights,Dakota,2012,11,0,0,,11,0.079,0.037454545454545456,11,2,2,0,0,
Rogers Lake,Mendota Heights,Dakota,2013,9,0,0,,9,0.028,0.01877777777777778,9,2,2,0,0,
Rogers Lake,Mendota Heights,Dakota,2014,9,0,0,,9,0.033,0.01855555555555556,9,3,3,9,1,1.4111111111111112
Rose Lake,Lake Elmo,Washington,2006,15,1,1,1,14,0.104,0.07735714285714287,11,4,5,14,0,1.0521428571428573
Rose Lake,Lake Elmo,Washington,2007,14,1,1,1,13,0.259,0.10215384615384614,10,2,5,12,0,1.0041666666666667
Rose Lake,Lake Elmo,Washington,2008,30,3,2,1,27,0.291,0.11025925925925925,26,3,5,27,0,0.7151851851851851
Rose Lake,Lake Elmo,Washington,2009,18,2,1,0,14,0.408,0.25364285714285717,14,1,4,14,0,0.2557142857142858
Rose Lake,Lake Elmo,Washington,2010,18,2,1,0,14,0.482,0.2633571428571428,14,2,5,14,0,0.29071428571428565
Rutz Lake,Waconia Township,Carver,1999,1,0,0,,1,0.37,0.37,1,1,3,1,0,0.6
Rutz Lake,Waconia Township,Carver,2000,15,1,1,1,14,0.56,0.28928571428571426,14,3,4,14,0,1.2571428571428573
Rutz Lake,Waconia Township,Carver,2001,14,0,0,,14,0.4,0.24928571428571428,14,3,4,14,0,1.285714285714286
Rutz Lake,Waconia Township,Carver,2006,15,1,1,1,14,0.381,0.1867142857142857,14,2,4,14,0,0.692857142857143
Rutz Lake,Waconia Township,Carver,2007,8,1,1,0,7,0.257,0.17200000000000001,6,2,4,7,0,0.6585714285714285
Rutz Lake,Waconia Township,Carver,2008,6,1,1,0,5,0.233,0.1688,5,3,4,5,0,0.54
Rutz Lake,Waconia Township,Carver,2009,7,1,1,0,6,0.253,0.17933333333333334,6,2,4,6,0,1.6166666666666665
Rutz Lake,Waconia Township,Carver,2010,5,0,0,,5,0.195,0.1386,5,2,4,5,0,1.8
Rutz Lake,Waconia Township,Carver,2011,8,1,1,1,7,0.206,0.13214285714285715,6,2,4,7,0,0.5857142857142856
Ryan Lake,Robbinsdale,Hennepin,1996,15,1,1,2,14,0.11,0.050714285714285726,14,1,2,14,0,1.5
Ryan Lake,Robbinsdale,Hennepin,1998,6,1,1,3,5,0.05,0.042,5,2,3,5,0,2.5000000000000004
Ryan Lake,Robbinsdale,Hennepin,2000,10,1,1,1,9,0.2,0.09666666666666666,9,2,3,9,0,0.8888888888888888
Ryan Lake,Robbinsdale,Hennepin,2002,5,1,1,3,4,0.06,0.049749999999999996,4,3,3,4,0,1.6749999999999998
Ryan Lake,Robbinsdale,Hennepin,2003,7,1,1,3,6,0.089,0.05766666666666665,6,2,3,6,0,2.375
Ryan Lake,Robbinsdale,Hennepin,2008,14,1,1,3,13,0.06,0.03861538461538462,12,3,3,13,0,1.9230769230769231
Ryan Lake,Robbinsdale,Hennepin,2010,11,1,1,3,10,0.095,0.046599999999999996,10,2,2,10,0,1.8699999999999997
Ryan Lake,Robbinsdale,Hennepin,2012,4,0,0,,4,0.053,0.044750000000000005,4,3,4,4,0,2.925
Sanborn Lake,Lanesburgh Township,Le Sueur,2007,3,1,1,1,2,0.212,0.16649999999999998,2,1,4,2,0,0.35
Sand Lake,Scandia,Washington,1993,8,1,1,2,7,0.08,0.06285714285714286,7,2,2,7,0,0.7571428571428572
Sand Lake,Scandia,Washington,1994,15,1,1,2,14,0.08,0.05714285714285716,14,3,3,14,0,1.1285714285714286
Sand Lake,Scandia,Washington,1995,15,1,1,2,14,0.08,0.05928571428571429,14,3,3,14,0,1.557142857142857
Sand Lake,Scandia,Washington,1996,14,1,1,2,13,0.1,0.05384615384615386,13,3,4,13,0,1.3307692307692305
Sand Lake,Scandia,Washington,2002,15,1,1,2,14,0.089,0.053428571428571436,14,4,4,14,0,1.9171428571428577
Sand Lake,Scandia,Washington,2003,8,1,1,2,7,0.079,0.057,7,3,3,7,0,1.6119999999999999
Sand Lake,Scandia,Washington,2004,8,1,1,3,7,0.042,0.030000000000000002,7,1,2,7,0,2.438285714285714
Sand Lake,Scandia,Washington,2005,8,1,1,2,7,0.135,0.055,7,4,4,7,0,1.8722857142857143
Sand Lake,Scandia,Washington,2006,10,1,1,2,7,0.062,0.049428571428571426,7,2,3,7,0,2.111857142857143
Sand Lake,Scandia,Washington,2007,8,1,1,3,7,0.035,0.02742857142857143,7,3,3,7,0,2.830428571428571
Sand Lake,Scandia,Washington,2008,27,1,1,2,25,0.213,0.06132,14,3,4,14,0,1.9376428571428572
Sand Lake,Scandia,Washington,2009,8,1,1,3,7,0.082,0.03571428571428571,7,3,3,7,0,3.1568571428571426
Sand Lake,Scandia,Washington,2010,8,1,1,2,7,0.049,0.03242857142857143,7,3,4,7,0,2.3728571428571428
Sand Lake,Scandia,Washington,2011,7,0,0,,7,0.108,0.055285714285714285,7,2,3,7,0,1.8714285714285714
Sand Lake,Scandia,Washington,2013,12,0,0,,0,,,12,2,3,12,0,1.8233333333333333
Sand Lake,Scandia,Washington,2014,13,1,1,2,12,0.052,0.03758333333333333,12,3,3,12,0,1.5875000000000001
Sarah Lake,Greenfield,Hennepin,1980,4,0,0,,4,0.09,0.0625,0,0,,4,0,1.1
Sarah Lake,Greenfield,Hennepin,1983,15,0,0,,15,0.5,0.16333333333333336,0,0,,5,0,1.56
Scheuble Lake,Waconia,Carver,1999,2,0,0,,2,0.25,0.215,2,1,4,2,0,0.30000000000000004
Schmidt Lake,Plymouth,Hennepin,1995,17,1,1,2,16,0.12,0.048125,16,5,5,16,0,1.775
Schmidt Lake,Plymouth,Hennepin,1998,13,1,1,2,12,0.1,0.05916666666666667,12,4,4,12,0,1.8166666666666664
Schmidt Lake,Plymouth,Hennepin,2000,13,1,1,2,12,0.09,0.054166666666666675,12,3,3,12,0,1.2666666666666666
Schmidt Lake,Plymouth,Hennepin,2001,10,1,1,2,9,0.08,0.05333333333333333,9,5,5,9,0,1.1422222222222222
Schmidt Lake,Plymouth,Hennepin,2004,15,1,1,2,14,0.052,0.03842857142857142,13,4,4,14,0,1.937857142857143
Schmidt Lake,Plymouth,Hennepin,2005,10,1,1,2,9,0.071,0.046000000000000006,8,4,4,9,0,2.033333333333333
Schmidt Lake,Plymouth,Hennepin,2007,10,1,1,3,9,0.044,0.027777777777777776,9,2,2,8,0,2.75875
Schmidt Lake,Plymouth,Hennepin,2011,10,1,1,4,9,0.051,0.023,7,2,3,9,0,3.33
School Lake,Wyoming Township,Chisago,2005,15,1,1,2,14,0.099,0.07021428571428572,14,3,4,14,0,1.3280714285714286
School Lake,Wyoming Township,Chisago,2006,8,1,1,2,7,0.124,0.06971428571428571,7,2,3,7,0,1.2845714285714285
School Lake,Wyoming Township,Chisago,2007,8,1,1,2,7,0.084,0.05185714285714286,7,4,4,7,0,1.4369999999999998
School Lake,Wyoming Township,Chisago,2009,9,1,1,2,6,0.052,0.047499999999999994,8,2,3,8,0,1.3875
Schroeder Pond,May Township,Washington,2004,15,1,1,3,14,0.064,0.048499999999999995,8,2,3,14,0,2.1009285714285717
Schroeder Pond,May Township,Washington,2005,15,1,1,1,14,0.216,0.09300000000000001,14,2,5,14,0,1.5567142857142857
Schroeder Pond,May Township,Washington,2006,10,1,1,2,7,0.14,0.08571428571428572,7,4,4,7,0,1.6548571428571428
Schroeder Pond,May Township,Washington,2007,8,1,1,2,7,0.188,0.081,7,4,5,7,0,1.8724285714285713
Schultz Lake,Eagan,Dakota,1984,11,1,1,3,10,0.08,0.042499999999999996,0,0,,5,0,2.2800000000000002
Schultz Lake,Eagan,Dakota,1985,6,1,1,3,5,0.04,0.028999999999999998,0,0,,5,0,2.0199999999999996
Schultz Lake,Eagan,Dakota,1999,21,1,1,4,20,0.04,0.02325,0,0,,13,0,3.315384615384615
Schutz Lake,Victoria,Carver,1984,16,1,1,3,15,0.51,0.11500000000000002,0,0,,5,0,1.4
Schutz Lake,Victoria,Carver,2000,8,1,1,3,7,0.07,0.02857142857142857,5,1,2,6,0,1.7666666666666668
Schutz Lake,Victoria,Carver,2001,11,1,1,3,10,0.05,0.031999999999999994,10,2,2,10,0,1.8799999999999997
Schutz Lake,Victoria,Carver,2002,7,1,1,3,6,0.048,0.03166666666666667,6,1,1,6,0,2.6166666666666667
Schutz Lake,Victoria,Carver,2003,9,1,1,2,8,0.047,0.032125,8,1,1,8,0,1.2875
Schutz Lake,Victoria,Carver,2004,10,1,1,2,9,0.148,0.07111111111111112,9,2,3,9,0,1.2355555555555555
Schutz Lake,Victoria,Carver,2005,12,1,1,2,11,0.074,0.04645454545454546,10,3,3,11,0,1.9090909090909092
Schutz Lake,Victoria,Carver,2009,2,0,0,,2,0.054,0.052000000000000005,0,0,,0,0,
Scout Lake,Apple Valley,Dakota,2007,15,1,1,1,14,0.196,0.09035714285714287,0,0,,14,0,0.6749999999999999
Scout Lake,Apple Valley,Dakota,2008,15,1,1,2,14,0.236,0.07542857142857143,4,2,3,14,0,1.214285714285714
Scout Lake,Apple Valley,Dakota,2009,15,1,1,1,14,0.508,0.1112857142857143,3,2,2,14,0,0.8928571428571429
Scout Lake,Apple Valley,Dakota,2010,15,1,1,1,14,0.104,0.07092857142857142,2,2,2,14,0,0.7714285714285715
Scout Lake,Apple Valley,Dakota,2011,15,1,1,0,14,0.764,0.2225714285714286,3,1,1,14,0,0.7214285714285715
Scout Lake,Apple Valley,Dakota,2012,15,1,1,1,14,0.2,0.11121428571428572,0,0,,14,0,0.5642857142857143
Scout Lake,Apple Valley,Dakota,2013,15,1,1,2,14,0.167,0.07514285714285715,0,0,,14,0,0.9392857142857143
Scout Lake,Apple Valley,Dakota,2014,15,1,1,1,14,0.137,0.08457142857142856,0,0,,13,0,0.6923076923076924
Sea Lake,Scandia,Washington,2008,13,1,1,2,12,0.08,0.04741666666666667,0,0,,12,0,1.175
Sea Lake,Scandia,Washington,2009,8,1,1,1,7,0.23,0.12185714285714286,7,1,4,7,0,0.6428571428571429
Sed Basin Adj to Valley Lake,Lakeville,Dakota,1995,1,1,1,1,0,,,0,0,,0,0,
Sed Basin Adj to Valley Lake,Lakeville,Dakota,1996,1,1,1,1,0,,,0,0,,0,0,
Sed Basin Adj to Valley Lake,Lakeville,Dakota,1997,1,1,1,2,0,,,0,0,,0,0,
Sed Basin Adj to Valley Lake,Lakeville,Dakota,2000,1,1,1,2,0,,,0,0,,0,0,
Sed Basin Adj to Valley Lake,Lakeville,Dakota,2001,1,1,1,3,0,,,0,0,,0,0,
Sed Basin Adj to Valley Lake,Lakeville,Dakota,2002,8,1,1,3,5,0.135,0.1028,5,1,5,0,0,
Sed Basin Adj to Valley Lake,Lakeville,Dakota,2003,15,1,1,3,13,0.578,0.1346923076923077,11,3,5,0,0,
Sed Basin Adj to Valley Lake,Lakeville,Dakota,2004,16,1,1,2,14,0.122,0.05907142857142857,13,2,5,0,0,
Sed Basin Adj to Valley Lake,Lakeville,Dakota,2005,14,1,1,2,13,0.14,0.07376923076923078,12,3,5,0,0,
Seidl Lake,Inver Grove Heights,Dakota,1991,1,1,1,2,0,,,0,0,,0,0,
Seidl Lake,Inver Grove Heights,Dakota,1995,16,1,1,3,15,0.09,0.04933333333333335,15,3,5,15,0,2.686666666666667
Seidl Lake,Inver Grove Heights,Dakota,1996,15,1,1,3,14,0.06,0.032857142857142856,14,2,4,14,0,2.207142857142857
Seidl Lake,Inver Grove Heights,Dakota,1997,15,1,1,2,14,0.09,0.060714285714285714,14,1,4,14,0,1.4285714285714284
Seidl Lake,Inver Grove Heights,Dakota,1998,16,1,1,2,15,0.11,0.05933333333333334,15,1,4,15,0,1.2066666666666663
Seidl Lake,Inver Grove Heights,Dakota,1999,17,1,1,1,16,0.15,0.069375,15,1,4,16,0,1.125
Seidl Lake,Inver Grove Heights,Dakota,2000,15,1,1,2,14,0.14,0.06499999999999999,14,1,4,14,0,1.2571428571428573
Seidl Lake,Inver Grove Heights,Dakota,2001,15,1,1,2,14,0.07,0.05357142857142859,14,2,4,14,0,1.2935714285714288
Seidl Lake,Inver Grove Heights,Dakota,2002,19,1,1,1,14,0.231,0.0775,15,1,4,15,0,0.9740000000000001
Seidl Lake,Inver Grove Heights,Dakota,2003,9,1,1,2,8,0.14,0.06125,8,2,5,8,0,0.91775
Seidl Lake,Inver Grove Heights,Dakota,2004,15,1,1,2,14,0.191,0.07000000000000002,14,1,4,14,0,1.2192142857142858
Seidl Lake,Inver Grove Heights,Dakota,2005,15,1,1,2,14,0.138,0.07450000000000001,14,1,4,14,0,0.8157142857142858
Seidl Lake,Inver Grove Heights,Dakota,2006,15,1,1,1,14,0.368,0.11314285714285713,14,1,4,14,0,0.6621428571428571
Seidl Lake,Inver Grove Heights,Dakota,2007,9,1,1,1,8,0.105,0.080625,6,1,4,8,0,0.75
Seidl Lake,Inver Grove Heights,Dakota,2008,4,0,0,,4,0.064,0.0565,4,2,4,4,0,0.925
Seidl Lake,Inver Grove Heights,Dakota,2009,2,0,0,,2,0.052,0.05,2,1,4,2,0,1.0
Seidl Lake,Inver Grove Heights,Dakota,2010,13,1,1,2,12,0.088,0.059,12,2,4,12,0,0.8458333333333333
Seidl Lake,Inver Grove Heights,Dakota,2011,10,1,1,1,9,0.124,0.08133333333333333,8,1,4,8,0,0.75
Seidl Lake,Inver Grove Heights,Dakota,2012,3,0,0,,3,0.123,0.09233333333333334,3,2,4,3,0,0.7000000000000001
Seidl Lake,Inver Grove Heights,Dakota,2014,6,0,0,,5,0.082,0.0628,6,1,4,6,0,0.7333333333333334
Shady Oak Lake,Minnetonka,Hennepin,2009,13,1,1,4,12,0.049,0.018,11,1,1,12,0,3.695833333333333
Shady Oak Lake,Minnetonka,Hennepin,2010,12,1,1,4,11,0.048,0.01736363636363637,10,2,2,11,0,3.3954545454545455
Shavers Lake,Deephaven,Hennepin,2005,14,1,1,2,13,0.07,0.051461538461538475,13,3,5,12,0,1.2166666666666668
Shavers Lake,Deephaven,Hennepin,2006,21,2,1,2,19,0.089,0.03778947368421054,18,3,5,16,0,1.1218750000000002
Shields Lake,Forest Lake,Washington,1991,1,1,1,2,0,,,0,0,,0,0,
Shields Lake,Forest Lake,Washington,1993,7,1,1,1,6,0.3,0.17333333333333334,6,2,2,6,0,1.2833333333333332
Shields Lake,Forest Lake,Washington,1994,15,1,1,2,14,0.29,0.15714285714285717,14,4,4,14,0,1.4214285714285715
Shields Lake,Forest Lake,Washington,1995,15,1,1,2,14,0.38,0.1935714285714286,14,4,4,14,0,2.1714285714285713
Shields Lake,Forest Lake,Washington,1996,14,1,1,2,13,0.24,0.18153846153846154,13,4,5,13,0,2.6846153846153844
Shields Lake,Forest Lake,Washington,1997,14,1,1,2,13,0.28,0.16999999999999998,13,3,4,13,0,2.8615384615384616
Shields Lake,Forest Lake,Washington,1998,15,1,1,1,14,0.45,0.23071428571428573,14,3,4,14,0,2.214285714285714
Shields Lake,Forest Lake,Washington,1999,15,1,1,1,14,0.39,0.22285714285714286,14,4,5,14,0,1.2285714285714289
Shields Lake,Forest Lake,Washington,2000,15,1,1,1,14,0.32,0.17357142857142857,13,4,5,14,0,1.602142857142857
Shields Lake,Forest Lake,Washington,2001,15,1,1,1,14,0.37,0.22142857142857145,13,4,4,14,0,2.0900000000000003
Shields Lake,Forest Lake,Washington,2002,15,1,1,1,14,0.413,0.2505,13,4,5,14,0,1.2864285714285713
Shields Lake,Forest Lake,Washington,2003,15,1,1,1,14,0.624,0.29942857142857143,14,3,5,14,0,1.3834285714285717
Shields Lake,Forest Lake,Washington,2004,15,1,1,1,14,0.374,0.21378571428571427,8,4,5,14,0,1.4061428571428574
Shields Lake,Forest Lake,Washington,2005,15,1,1,1,14,0.357,0.16835714285714284,14,3,5,14,0,1.121357142857143
Shields Lake,Forest Lake,Washington,2006,28,1,1,1,25,16.0,1.68216,14,3,5,14,0,1.2844285714285717
Shields Lake,Forest Lake,Washington,2007,8,1,1,1,7,0.347,0.215,7,2,4,7,0,1.2845714285714287
Shields Lake,Forest Lake,Washington,2012,8,1,1,1,7,0.291,0.20114285714285712,7,2,3,7,0,1.5
Shields Lake,Forest Lake,Washington,2013,13,1,1,1,12,0.358,0.167,12,3,4,12,0,1.2133333333333332
Shields Lake,Forest Lake,Washington,2014,13,1,1,1,12,0.45,0.27375,12,3,4,12,0,1.1424999999999998
Silver Lake,North St. Paul,Ramsey,1984,1,1,1,2,0,,,0,0,,0,0,
Silver Lake,North St. Paul,Ramsey,1985,1,1,1,3,0,,,0,0,,0,0,
Silver Lake,North St. Paul,Ramsey,1986,1,1,1,2,0,,,0,0,,0,0,
Silver Lake,North St. Paul,Ramsey,1987,1,1,1,3,0,,,0,0,,0,0,
Silver Lake,North St. Paul,Ramsey,1988,1,1,1,3,0,,,0,0,,0,0,
Silver Lake,North St. Paul,Ramsey,1989,1,1,1,3,0,,,0,0,,0,0,
Silver Lake,North St. Paul,Ramsey,1990,1,1,1,3,0,,,0,0,,0,0,
Silver Lake,North St. Paul,Ramsey,1991,1,1,1,3,0,,,0,0,,0,0,
